keluhan;bagian
"selamat pagi bapak/ibu. mohon maaf mengganggu waktunya.Saya febriansyah dari Prodi Sistem Informasi angkatan 2016. saya ingin tanya beberapa hal.
yang pertama : pada kolom pembayaran, terdapat keterangan beasiswa pada semester kemarin, sementara beasiswa baru keluar setelah 1 semester berjalan / setelah bpp dibayarkan, jadi apakah beasiswa tersebut akan di alokasikan pada semester selanjutnya atau dicairkan (lampiran)
yang kedua : beasiswa yang diberikan rasanya ada perbedaan yang cukup siginifikan dan sangat jauh. dimana rekan saya yang mendapat juara 2 nasional mendapat beasiswa 3.5 jt pada kolom beasiswa di menu pembayaran ; (3 orang 1 tim, jika hasil pembagian berarti 1 tim menerima 10,5) , sementara kami hanya 700k (5 orang 1 tim, dimana jika merupakan hasil pembagian, 1 tim hanya menerima 3.5)disini dapat dibandingkan :
juara 2 nasional : 10.5
juara 3 nasional : 3,5
perbedaan ini cukup jauh dan menjadi pertanyaan bagi rekan2 saya. Mohon PenjelasannyaTerima kasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Apakah beasiswa jpu saya dicabut?. ; Karena IPS saya 3.2 tetapi saya membayar tagihan 100  BPP";pengelolaan kegiatan dan kesejahteraan mahasiswa
Kenapa saya tidak mendapatkan beasiswa, padahal saya adalah mahasiswa jpu pintar dan ipk saya memenuhi syarat untuk mendapatkan beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
info beasiswa jaranga saya terima sampai sekarang saya sudah tingkat akhir, mengapa info beasiswa di telyu sangat kurang ?;pengelolaan kegiatan dan kesejahteraan mahasiswa
assalamualaikum wr wb, saya neneng mahasiswa D3 Perhotelan, dulu saya daftar telkom melalui jalur JPU dan mendapat beasiswa, tapi yang saya rasakan selama ini pencairan beasiswanya terasa selalu telat, mohon dintindaklanjuti masalah ini. Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
informasi beasiswa nya supaya disebarkan lebih luas supaya bsa mencakup seluruh lapisan masyarakat telkom;pengelolaan kegiatan dan kesejahteraan mahasiswa
Penyebaran informasi mengenai beasiswa jarang tersebar merata;pengelolaan kegiatan dan kesejahteraan mahasiswa
Ditingkatkan jenjang-jenjang beasiswanya, dan dipermudah pengurusannya;pengelolaan kegiatan dan kesejahteraan mahasiswa
Tingkatkan lagi dalam kuota penerimaan beasiswa. Kalo bisa ada beasiswa khusus untuk mahasiswa yang berdomisil di Kab. Bandung;pengelolaan kegiatan dan kesejahteraan mahasiswa
kalau ada mahasiswa memilliki ipk yang bagus >3, mengapa dia tidak diotomatiskan dapat beasiswa meskipun mungkin hanya potongan 25%;pengelolaan kegiatan dan kesejahteraan mahasiswa
Jika ada mahasiswa mempunya ipk yg bagus, jika mahasiswa tersebut bukan beasiswa, alangkah baiknya di igracias diberi sistem notifikasi berupa rekomendasi beasiswa yang dapat di ambil.;pengelolaan kegiatan dan kesejahteraan mahasiswa
mengapa telkom tidak menyediakan beasiswa untuk maba yang berasal dari SMK telkom seperti saya? Padahal saya sudah dari SMP telkom lalu SMK telkom dan sekarang kuliah pun di Telkom;pengelolaan kegiatan dan kesejahteraan mahasiswa
Adakan akses online yg mudah dalam informasi beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
Adakan booth tersendiri agar informasi beasiswa lebih jelas;pengelolaan kegiatan dan kesejahteraan mahasiswa
sangat tertutup sekali info beasiswanya ya;pengelolaan kegiatan dan kesejahteraan mahasiswa
syarat pemberian beasiswa terlalu banyak, kadang ada mahsiswa yg memenuhi hampir seluruh syarat, namun digagalkan karena 1 syarat yaitu domisili;pengelolaan kegiatan dan kesejahteraan mahasiswa
Sebaiknya melakukan sosialisasi lagi tentang pelayanan apa saja di layanan beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
Kemaren saya dapet beasiswa, tapi prosesnya lama dan ribet. Bahkan adminnya seperti yang acuh. Mohon untuk diperbaiki;pengelolaan kegiatan dan kesejahteraan mahasiswa
terlambat mulu pencairan beasiswanya;pengelolaan kegiatan dan kesejahteraan mahasiswa
Kurang diekspose aja kayaknya informasi beasiswanya;pengelolaan kegiatan dan kesejahteraan mahasiswa
Informasi beasiswa yang di sebarkan agar lebih jelas dan jauh jauh hari, biar bisa paham dan mengikuti nya;pengelolaan kegiatan dan kesejahteraan mahasiswa
assalamualaikum wr wb, saya mendapat beasiswa opes, tapi di sistem nya tidak otomatis, mohon bantuannya;pengelolaan kegiatan dan kesejahteraan mahasiswa
Semakin meningkatkan jumlah penerima beasiswa dan meningkatkan ketepatan penjaringan mahasiswa/i yang menerima beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
Perlebar jalur beasiswa seperti beasiswa untuk anak anak sekitar kampus yang tidak mampu;pengelolaan kegiatan dan kesejahteraan mahasiswa
beasiswa OPES tidak ada di sistem, mohon bantuannya;pengelolaan kegiatan dan kesejahteraan mahasiswa
mungkin persyaratan ataupun informasi beasiswa kurang terbuka luas untuk mahasiswa apalagi yang kudet cam saya :));pengelolaan kegiatan dan kesejahteraan mahasiswa
tambahkan lagi beasiswa nya agar kami mahasiswa lebih semangat lagi;pengelolaan kegiatan dan kesejahteraan mahasiswa
Kadang susah cari info beasiswa, bener bener harus blusukan biar dapet infonya. Ada info beasiswa A misalkan, tapi ga semua tau, cuma dikasih tau pribadi ke beberapa orang aja padahal mungkin ada juga yang butuh tapi ga dapet infonya. Ngeri juga kalo sampe beasiswanya salah sasaran;pengelolaan kegiatan dan kesejahteraan mahasiswa
Semoga beasiswa nya ditambah lebih banyak dan Lebih terbuka agar semua orang lebih tau dan berkompetisi mendapatkan beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
Info beasiswanya suka terlambat untuk diinfokan dan ada beberapa info beasiswa yg tidak difloorkan kepada mahasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
apakah pemenang lomba2 tingkat nasional akan mendapat beasiswa, jika iya maka ini bisa dijadikan pemicu mahasiswa2 agar bisa ikut lomba, menjuarai nya dan memenangkan beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mahasiswa yang semester 1 dan 2 nya mendapat beasiswa, namun di semester 3 dikarenakan ipk saya tidak memenuhi, jadinya saya tidak mendapat beasiswa di semester 4 nya, apakah ini di semester 5 nya saya bisa mendapat beasiswa lagi seperti semula? terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
Informasi tentang beasiswa masih kurang terpublikasi ke mahasiswa khususnya lewat dosen wali;pengelolaan kegiatan dan kesejahteraan mahasiswa
maaf saya mau lapor sudah 3 semester terakhir pencairan beasiswa saya terlalu mepet dengan masa registrasi mata kuliah, sehingga saya tidak bisa mengambil matkul yang saya inginkan;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya dari semester 1 sampe sekarang sudah smester 6 alhamdulillah mendapatkan ipk >3 terus, mengapa telyu tidak mengotomatiskan beasiswa kepada mhasiswa2 macam saya;pengelolaan kegiatan dan kesejahteraan mahasiswa
kemarin saya ingin memproses berkas2 utk beasiswa ke LAA tetapi malah dipersulit disana nya;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya yakin banyak mahsiswa2 yang lebih layak mendapatkan beasiswa daripada mereka, tolong lebih selektif lagi dalam pemberian beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
beasiswa OPES yg dari YPT selalu mepet di akhir2 cair nya;pengelolaan kegiatan dan kesejahteraan mahasiswa
maaf mengganggu, kenapa ya padhal saya sudah menyerahkan berkas2 utk beasiswa di awal semester ini, tapi pada saat akan memasuki semester selanjtnya, saya tetap bayar biaya bpp full;pengelolaan kegiatan dan kesejahteraan mahasiswa
sebaiknya dalam menyeleksi beasiswa harus lebih teliti lagi, terutama dalam penyaringan mahasiswanya;pengelolaan kegiatan dan kesejahteraan mahasiswa
permisi, saya maba disini, tapi sudah hampir 1 semester kuliah d telyu, saya blm pernah mendengar info mengenai beasiswa selain jpu, apa memang tidak ada atau bagaimana ? Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
mengapa info mengenain beasiswa yg semester kemarin terlambat, saya sudah membayar bpp info mengenai beasiswa baru muncul;pengelolaan kegiatan dan kesejahteraan mahasiswa
sebaiknya lebih sering lagi diinfokan mengenai beasiswa, beasiswa darimana pun, yang penting ada informasinya.;pengelolaan kegiatan dan kesejahteraan mahasiswa
persyaratan beasiswa yg semester genap 2017/2018 ini saya rasa merepotkan sekali, mana belum tentu lolos juga;pengelolaan kegiatan dan kesejahteraan mahasiswa
persyaratan beasiswa yg semester genap 2017/2018 ini saya rasa merepotkan sekali, mana belum tentu lolos juga;pengelolaan kegiatan dan kesejahteraan mahasiswa
gimana kalau mahasiswa yg ipk >3.5 otomatis mendapat beasiswa full dan yg rentan antara 3 sampai 3.5 mendapat beasiswa 50% saja ? Apakah itu bisa diterapkan ?;pengelolaan kegiatan dan kesejahteraan mahasiswa
seharusnya ada akun ig telyu yg isinya tentang beasiswa2 bagi mahasiswanya;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya lulusan smk telkom purwokerto, ya memang saya tidak bisa dibilang terlalu bagus dalam segi nilai, tapi apa saya bisa dapat beasiswa karena saya alumni smk tersebut ? Apakah ada seleksi nya tersendiri ?;pengelolaan kegiatan dan kesejahteraan mahasiswa
mengapa tidak disediakan beasiswa bagi mahasiswa telyu yg rumahnya sekitar bandung;pengelolaan kegiatan dan kesejahteraan mahasiswa
sebaiknya diadakan seleksi beasiswa bagi mereka yg ipk nya < 2.5 . Hal ini sebagai pemacu bagi mrk agar bisa dapat ipk lebih baik lagi;pengelolaan kegiatan dan kesejahteraan mahasiswa
selamat siang, saya fery mahasiswa mbti internasional, ingin menyampaikan perihal beasiswa jpu yg 2 semester kemarin telat dalam pencairan nya, mepet dengan masa akhir regist matkul. Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
salam, saya mendapat beasiswa OPES, tetapi kenapa rincian biaya bpp saya tetap full? Mohon bantuannya;pengelolaan kegiatan dan kesejahteraan mahasiswa
selamat siang, kenapa ya saya dan teman saya padahal sama2 mendapat beasiswa yg sama, tetapi hari ini saat saya hendak melihat rincian biaya bpp saya, biaya bpp saya full tanpa ada potongan, sedangkan teman saya mendapat potongan;pengelolaan kegiatan dan kesejahteraan mahasiswa
halo selamat siang, saya Nugie (110316541) pemegang beasiswa Best 3 dan IPK saya pun masih diatas 3.5 tetapi saya tdk mendapat % potongan di rincian bpp saya. Mohon bantunnya terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya sudah lolos seleksi dan dinyatakan berhak mendapat beasiswa, namun saya sudah membayar bpp semester ini, apa saya bisa ditarik kembari potongan bpp saya ?;pengelolaan kegiatan dan kesejahteraan mahasiswa
kemarin saya merasa kurang keadilan, padhal saya sudah sesuai dengan persyaratan yg diberikan, tetapi mengapa saya tidak lolos seleksi beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
selamat siang, maaf sebelumnya saya Nugie Prasetyo (112983713) dari S1 Teknik Komputer ingin menyampaikan bahwa utk pembayaran bpp semester besok saya harus membayar full padahal saya pemegang beasiswa JPU, dan ipk saya pun diatas 3, mohon bantuannya, terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya Basofi (112376131) dari S1 Teknik Elektro, saya pemegang beasiswa Gubernur Jabar, tetapi selalu tidk otomatis terinput oleh sistem, mohon bantuannya.;pengelolaan kegiatan dan kesejahteraan mahasiswa
informasi beasiswa harusnya bisa disebar, contohnya ke pihak dosen2 wali agar nantinya bisa di teruskan ke mahasiswanya;pengelolaan kegiatan dan kesejahteraan mahasiswa
mengapa tidak disediakan beasiswa bagi mereka yg (maaf) keadaan yatim?;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya pemegang beasiswa Best 3, tapi jika suatu semester ipk saya anjlok, lalu di semester selanjutnya ipk saya > 3 lagi, apakah saya tetap dapat beasiswa dan tidak kehilangan beasiswanya ? Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
apakah telyu menyediakan beasiswa bagi mereka yg ortunya bekerja di instansi2 telkom/telkomsel?;pengelolaan kegiatan dan kesejahteraan mahasiswa
tolong kepada pihak telyu, pencairan beasiswa JPU jang telat terus, terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
tolong bila ada info mengenai beasiswa jgn mepet atau jangan setelah masa pembayaran bpp selesai, terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
tolong ditambah kuota penerima beasiswa, kemarin saya mau mengumpulkan berkas2 ke LAA tapi ditolak oleh LAA karena sudah penuh kuota nya;pengelolaan kegiatan dan kesejahteraan mahasiswa
selamat siang, hanya memberitahu bahwa 2 semester kemarin saya sebagai pemegang beasiswa Best 3 tidak terinput secara otomatis oleh sistem, mohon diperbaiki;pengelolaan kegiatan dan kesejahteraan mahasiswa
syarat yg diberikan untuk beasiswa kadang terlalu merepotkan, dan itu pun belum tentu lolos, kadang karena kurang 1 syarat bisa menyebabkan tdk lolos;pengelolaan kegiatan dan kesejahteraan mahasiswa
seharusnya bagi pemenang2 lomba baik lomba akademik maupun non akademik itu otomatis mendapat beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
sulitnya mencari informasi beasiswa, padahal beasiswa merupakan pemicu mahasiswa agar bisa berprestasi;pengelolaan kegiatan dan kesejahteraan mahasiswa
lagi - lagi semester ini pencairan beasiswa JPU saya telat, hal ini membuat saya harus menunggu sampe akhir2 baru bisa regist mata kuliah;pengelolaan kegiatan dan kesejahteraan mahasiswa
jika ipk saya < 3.25  beasiswa JPU maka saya hanya mendapat potongan 50%, tapi jika ipk saya d bawah dari itu, apa status beasiswa JPU saya lepas atau tidak ? Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Saya Ryan Abdurohman, NIM 
 1301191171, saya penerima beasiswa JPU 
 jalur fojb mau bertanya kenapa status 
 beasiswa saya tidak muncul di igracias? 
 Apa saya harus ttp bayar 9,15jt? Padahal 
 ips saya 4.0?
 Mohon bantuannya";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Assalamualaikum, Saya Mahasiswa 
 Telkom jalur JPU beasiswa Unggulan. IP 
 semester 1 saya sudah keluar dengan 
 nilai 3.9. Bagaimana urusan untuk 
 pembayaran BPP semester 2 
 selanjutnya? Apakah nanti pembayaran 
 BPP Mahasiswa berstatus JPU Beasiswa 
 Unggulan akan langsung otomatis Lunas 
 atau ada ""ngurus-ngurus""nya lagi? 
 Terimakasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
Assalamualaikum ,saya jurusan d3 teknik telekomunikasi , ingin menyampaikan komplen untuk pembayaran regitrasi semester ganjil TA 2018/2019 menunjukkan nominal yang salah. NIM saya 6705160009 Saya pemegang beasiswa The Best 3 dan ip semester terakhir ini masih di atas 3.5.   Berikut ini saya cantum kan bukti yang mungkin dapat membantu. Terima kasih atas perhatian dan mohon bantuan .;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi, ;Saya mendapatkan beasiswa prestasi dan sudah memberikan berkas yang di perintahkan oleh Kemahasiswaaan Tel-U di Line, namun saat saya ingin membayar mengapa yang di potong malah BPP semester lalu ya, semester lalu pun saya membayar full karena tidak ada potongan.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Saya Andika Tegar Setiawan penerima beasiswa internal JPPAU ingin melaporkan sekaligus komplain berkaitan dengan beasiswa yang saya terima. Sesuai dengan perjanjian sebelumnya, jika IP semester saya memenuhi syarat dan ketentuan saya akan mendapatkan potongan BPP, IP semester yang saya peroleh 3.53, sedangkan pada sistem igracias jumlah BPP masih terhitung jumlah BPP normal, dan ini tidak sesuai dengan perjanjian sebelumnya dimana jika pada batas BPP tertentu saya akan memperoleh potongan BPP. Dikarenakan jumlah BPP belum merupakan hasil potongan saya belum bisa melakukan pembayaran dan registrasi pun terhambat. Saya mohon untuk segera memproses dan menginformasikan berapa BPP yang harus saya bayarkan demi kelancaran saya dalam registrasi di semester ini.
Terimakasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
" Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.42 tapi Beasiswa Nol.
 ;
Terima kasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
Sejahterakan mahasiswa yg berdomisil kabupaten bandung, khususnya dalam pengelolaan beasiswa agar mahasiswa yg berdomisil kabupaten bandung lebih mudah untuk mendapatkan beasiswa tersebut;pengelolaan kegiatan dan kesejahteraan mahasiswa
Sediakan beasiswa lebih banyak lagi, dan untuk yg ip nya rendah pun bisa dapat seperti memakai prestasi olahraga (non akademik) untuk mendapatkan beasiswa tersebut. Terima kasih.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Masukan dalam meningkatkan kesejahteraan mahasiswa di tel-u, agar informasi beasiswa disebar luaskan lagi;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Kebijakan setiap semester untuk penerima beasiswa suka berubah-ubah. Misal semester 2 dapat registrasi walaupun belum melakukan pembayaran, lalu semester 3 tidak dapat registrasi sebelum membayar.
Kemudian, sistem kadang telat memberitahukan berapa jumlah beasiswa yang didapat, sehingga telat mengetahui berapa jumlah bpp yang harus dibayarkan.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi, ;
Saya mendapatkan beasiswa prestasi dan sudah memberikan berkas yang di perintahkan oleh Kemahasiswaaan Tel-U di Line, namun saat saya ingin membayar mengapa yang di potong malah BPP semester lalu ya, semester lalu pun saya membayar full karena tidak ada potongan.
Terimakasih mohon segera di proses.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Saya Andika Tegar Setiawan penerima beasiswa internal JPPAU ingin melaporkan sekaligus komplain berkaitan dengan beasiswa yang saya terima. Sesuai dengan perjanjian sebelumnya, jika IP semester saya memenuhi syarat dan ketentuan saya akan mendapatkan potongan BPP, IP semester yang saya peroleh 3.53, sedangkan pada sistem igracias jumlah BPP masih terhitung jumlah BPP normal, dan ini tidak sesuai dengan perjanjian sebelumnya dimana jika pada batas BPP tertentu saya akan memperoleh potongan BPP. Dikarenakan jumlah BPP belum merupakan hasil potongan saya belum bisa melakukan pembayaran dan registrasi pun terhambat. Saya mohon untuk segera memproses dan menginformasikan berapa BPP yang harus saya bayarkan demi kelancaran saya dalam registrasi di semester ini.
Terimakasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
" Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.42 tapi Beasiswa tidak ada.
 ;
Terima kasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
saya ingin menyampaikan komplain untuk pembayaran registrasi semester ini, saya sudah mendapatkan beasiswa dari jalur prestasi. tetapi nominalnya tetap tidak berubah, bagaimana ya kelanjutannya???;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mendapatkan beasiswa jalur prestasi pada semester lalu, tetapi ketika saya mau membayar semester ini ko masih tagihan BPP masih sama seperti semester lalu ya???;pengelolaan kegiatan dan kesejahteraan mahasiswa
Selamat pagi . Saya mendapatkan beasiswa prestasi badminton dan sudah melengkapi berkas yang disuruh oleh kemahasiswaan. tetapi sampe sekarang beasiswa tersebut belom terwujud. bagaimana ya solusinya???;pengelolaan kegiatan dan kesejahteraan mahasiswa
Selamat pagi . Saya mendapatkan beasiswa prestasi badminton dan sudah melengkapi berkas yang disuruh oleh kemahasiswaan. tetapi sampe sekarang beasiswa tersebut belom terwujud. bagaimana ya solusinya???;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon untuk dibantu, kemaren ip saya 3.45 tapi tidak ada potongan beasiswa. sedangkan saya tahun kemaren ada potpongan beasiswa.terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
Masalah finansial untuk UKM yg ikut berkompetisi, tidak sebanding dengan apa yg di targetkan. mohon untuk kesejahteraan bersama, mohon untuk mempermudah dispen, beasiswa, dan fasilitas yang layak untuk semua mahasiswa yg ikut atau tidak ukm;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya kemaren masuk lewat jalur prestasi unggulan, tetapi bayaran ko tetep ya?? tidak ada beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya bingung, kemaren saya dftr beasiswa mahasiswa berprestasi semua berkas sudah dimasukan. tetapi ko beasiswa tersebut tidak ada ya?? saya sudah menunggu hal tersebut. bahkan dilist saya sudah diacc;pengelolaan kegiatan dan kesejahteraan mahasiswa
tagihan saya tetep, padahal kemaren saya mendapatkan beasiswa dan sya sudah terlanjur untuk membayar semester ini;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.72 tapi Beasiswa Nol.
Terima kasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
beasiswa saya tidak terdaftar, dan direkening saya tidak masuk uang. padahal kemaren saya sudah melengkapi semua berkas dan lolos beasiswa. ;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya ingin komplain terhadap beasiswa yang sama terima. kenapa tetap dengan angka yang sama. kan syaa menddaptkan beasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
salam, mohon agar staff2 yg berada di bagian pengurusan TAK, agar memperbanyak loket2 admin nya, supaya tidak terjadi penumpukan antrean, terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
Saya sudah menginput sertifikat untuk diubah menjadi TAK dari seminggu lalu, tetapi sampai saat ini belum diproses;pengelolaan kegiatan dan kesejahteraan mahasiswa
TAK yang telah di input tidak kunjung di proses sudah satu minggu lebih, mohon ditindaklanjuti.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Tidak dapat melihat daftar TAK yang diinput;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Saya ingin memberitahukan bahwa TAK 
 kegiatan BKSN di UKM KMK saya yang 
 berjumlah 10 sudah tidak ada";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Saat saya ingin menginputkan TAK, 
 kenapa tidak tersedia untuk thun 19/20?";pengelolaan kegiatan dan kesejahteraan mahasiswa
Untuk TAK pilar kepemimpinan saya ada tp pas mau SKPI pilar kepemimpinan tidak muncul;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Dear BAA Telkom University,
Saya sebagai salah satu Alumni TelU. Apa saya bisa melihat data TAK saya? Karena saya membutuhkan data tersebut. Mohon bantuan dan tanggapannya. Terima Kasih.
Regards,
Radian";pengelolaan kegiatan dan kesejahteraan mahasiswa
Tidak bisa input TAK/ gagal terus;pengelolaan kegiatan dan kesejahteraan mahasiswa
"assalamualaikum pak/bu, saya ingin menanyakan tentang TAK. Kenapa TAK yang saya sudah inputkan tidak diproses ? bahkan ada yang masuk ke TAK Usang. Mohon penejelasannya pak/bu.
Terimakasih, Wassalamualaikum ;";pengelolaan kegiatan dan kesejahteraan mahasiswa
kenapa tiap saya input TAK tidak selalu diproses? dan selalu masuk ke TAK usang;pengelolaan kegiatan dan kesejahteraan mahasiswa
"input tanggal kegiatan acara melalui igracias pada dashboard Input TAK sangat tidak fleksibel, kami harus mengklik satu persatu untuk menuju pada tahun bulan dan tanggal terkait. bayangkan jika kegiatannya 3 tahun yang lalu ?
sangat disayangkan jika harus seperti ini. coba bisa di sesuaikan seperti pemilihan tanggal di aplikasi pemesanan tiket, pasti akan sangat menhemat waktu. dan kami tidak harus malas untuk mengupload sertifikat. karena jujur saja, hal ini yang menjadi alasan saya untuk malas mengupload sertifikat, karena igracias sendiri kurang membantu. ;
terima kasih, semoga kritik ini dapat membangun dan memudahkan mahasiswa yang lain";pengelolaan kegiatan dan kesejahteraan mahasiswa
Assalamuallaikum, Selamat sore. Saya mau bertanya mengenai cara menginput TAK melalui Igracias, karena saya sudah mencoba menginput namun tidak bisa di submit. Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
sertifikat PKKMB hilang apakah bisa input TAK;pengelolaan kegiatan dan kesejahteraan mahasiswa
