keluhan;bagian
asrama bisa ditumbuhi pohon lebih banyak lagi agar terasa sejuk dan tidak terlalu panas saat siang hari;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
mengapa dosen wali saya jarang memberi info2 mengenahi hal2 seperti beasiswa, lomba dll. Apakah memang tidak ada atau bagaimana;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi, ;
Saya mendapatkan beasiswa prestasi dan sudah memberikan berkas yang di perintahkan oleh Kemahasiswaaan Tel-U di Line, namun saat saya ingin membayar mengapa yang di potong malah BPP semester lalu ya, semester lalu pun saya membayar full karena tidak ada potongan.
Terimakasih mohon segera di proses.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya bima dari s1 TT 2018, kenapa ya informasi beasiswa telkom terasa kurang ?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya chandra dari d3 telekomunikasi, saya mendapatkan beasiswa OPES dari YPT, tapi pernah ada yang tidak ke input oleh sistem, sehingga saya harus mengurus sendiri pencairan beasiswa nya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya ryan mahasiswa teknik industri 2016, saya menggunakan beasiswa jpu, tetapi tidak hanya 1x saya mengalami keterlambatan pencairan beasiswa, jadi mepet dengan  registrasi matkul;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi,
Saya Andika Tegar Setiawan penerima beasiswa internal JPPAU ingin melaporkan sekaligus komplain berkaitan dengan beasiswa yang saya terima. Sesuai dengan perjanjian sebelumnya, jika IP semester saya memenuhi syarat dan ketentuan saya akan mendapatkan potongan BPP, IP semester yang saya peroleh 3.53, sedangkan pada sistem igracias jumlah BPP masih terhitung jumlah BPP normal, dan ini tidak sesuai dengan perjanjian sebelumnya dimana jika pada batas BPP tertentu saya akan memperoleh potongan BPP. Dikarenakan jumlah BPP belum merupakan hasil potongan saya belum bisa melakukan pembayaran dan registrasi pun terhambat. Saya mohon untuk segera memproses dan menginformasikan berapa BPP yang harus saya bayarkan demi kelancaran saya dalam registrasi di semester ini.
Terimakasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.42 tapi Beasiswa Nol.
 ;
Terima kasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Assalamualaikum ,saya jurusan d3 teknik telekomunikasi , ingin menyampaikan komplen untuk pembayaran regitrasi semester ganjil TA 2018/2019 menunjukkan nominal yang salah. NIM saya 6705160009 Saya pemegang beasiswa The Best 3 dan ip semester terakhir ini masih di atas 3.5.   Berikut ini saya cantum kan bukti yang mungkin dapat membantu. Terima kasih atas perhatian dan mohon bantuan .;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Salam,
 ;
Saya mahasiswa FEB tahun 2013 prodi MBTI. Saya sedang menyusun skripsi bab 4 dan 5, namun skripsi tsb sepertinya tidak akan selesai pada saat pendaftaraan sidang bulan Januari 2017. Saya hendak meminta keringanan biaya untuk semester selanjutnya. apakah bisa? apa yang bisa saya lakukan untuk dapat keringanan? saya bersedia untuk part time di layanan mahasiswa di Tel-U jika boleh. saya lakukan ini karena keluarga saya tidak ada biaya untuk membayar semester selanjutnya karena sistemnya masih paket senilai Rp. 6.650.000, namun yang saya butuhkan hanya skripsi sejumlah 4 sks dengan nilai Rp. 1.000.000 jika dibayar per sks. saya telah mengajukan beasiswa berkali-kali ke bagian student affairs namun belum ada yang pernah menghubungi saya. harap keluhan ini dibuka oleh yang berwenang dan segera ditindaklanjuti. sekian, terima kasih. ;";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
selamat siang, saya nova mahasiswa mbti 2016, saya mendapat beasiswa the best three, tetapi di semester ini kenapa pencairan beasiswa nya terasa telat ya? Dan mendekati masa regist kuliah ?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Assalamualaikum, selamat siang pak / bu, saya mau nanya perihal beasiswa prestasi yang masuk ke pembayaran semester yang lalu, padahal untuk semester lalu saya sudah bayar bpp dengan ; tagihan normal tanpa potongan beasiswa, dan saat saya mau bayar bpp untuk semester ini tagihan ; tetap normal juga (tanpa potongan beasiswa). Itu gimana ya? ;
Terimakasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tolong di cek nama saya, mengapa ip saya memenuhi kriteria beasiswa tetapi di igraciasnya masih tidak ada notif pemberitahuan tentang beasiswa yang saya dapat, mohon ditindaklanjuti;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon maaf sebelumnya, saya sebagai penerima beasiswa jpu mahasiswa angkatan 2017 merasa pencairan beasiswa jpu akhir2 ini selalu mepet dengan registrrasi semester baru;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mengapa di telkom tidak ada beasiswa untuk mahasiswa yang kurang mampu ?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"selamat pagi bapak/ibu. mohon maaf mengganggu waktunya.Saya febriansyah dari Prodi Sistem Informasi angkatan 2016. saya ingin tanya beberapa hal.
yang pertama : pada kolom pembayaran, terdapat keterangan beasiswa pada semester kemarin, sementara beasiswa baru keluar setelah 1 semester berjalan / setelah bpp dibayarkan, jadi apakah beasiswa tersebut akan di alokasikan pada semester selanjutnya atau dicairkan (lampiran)
yang kedua : beasiswa yang diberikan rasanya ada perbedaan yang cukup siginifikan dan sangat jauh. dimana rekan saya yang mendapat juara 2 nasional mendapat beasiswa 3.5 jt pada kolom beasiswa di menu pembayaran ; (3 orang 1 tim, jika hasil pembagian berarti 1 tim menerima 10,5) , sementara kami hanya 700k (5 orang 1 tim, dimana jika merupakan hasil pembagian, 1 tim hanya menerima 3.5)disini dapat dibandingkan :
juara 2 nasional : 10.5
juara 3 nasional : 3,5
perbedaan ini cukup jauh dan menjadi pertanyaan bagi rekan2 saya. Mohon PenjelasannyaTerima kasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Apakah beasiswa jpu saya dicabut?. ; Karena IPS saya 3.2 tetapi saya membayar tagihan 100  BPP";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Kenapa saya tidak mendapatkan beasiswa, padahal saya adalah mahasiswa jpu pintar dan ipk saya memenuhi syarat untuk mendapatkan beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
info beasiswa jaranga saya terima sampai sekarang saya sudah tingkat akhir, mengapa info beasiswa di telyu sangat kurang ?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
assalamualaikum wr wb, saya neneng mahasiswa D3 Perhotelan, dulu saya daftar telkom melalui jalur JPU dan mendapat beasiswa, tapi yang saya rasakan selama ini pencairan beasiswanya terasa selalu telat, mohon dintindaklanjuti masalah ini. Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
informasi beasiswa nya supaya disebarkan lebih luas supaya bsa mencakup seluruh lapisan masyarakat telkom;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Penyebaran informasi mengenai beasiswa jarang tersebar merata;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Ditingkatkan jenjang-jenjang beasiswanya, dan dipermudah pengurusannya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Tingkatkan lagi dalam kuota penerimaan beasiswa. Kalo bisa ada beasiswa khusus untuk mahasiswa yang berdomisil di Kab. Bandung;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kalau ada mahasiswa memilliki ipk yang bagus >3, mengapa dia tidak diotomatiskan dapat beasiswa meskipun mungkin hanya potongan 25%;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Jika ada mahasiswa mempunya ipk yg bagus, jika mahasiswa tersebut bukan beasiswa, alangkah baiknya di igracias diberi sistem notifikasi berupa rekomendasi beasiswa yang dapat di ambil.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mengapa telkom tidak menyediakan beasiswa untuk maba yang berasal dari SMK telkom seperti saya? Padahal saya sudah dari SMP telkom lalu SMK telkom dan sekarang kuliah pun di Telkom;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Adakan akses online yg mudah dalam informasi beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Adakan booth tersendiri agar informasi beasiswa lebih jelas;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
sangat tertutup sekali info beasiswanya ya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
syarat pemberian beasiswa terlalu banyak, kadang ada mahsiswa yg memenuhi hampir seluruh syarat, namun digagalkan karena 1 syarat yaitu domisili;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Sebaiknya melakukan sosialisasi lagi tentang pelayanan apa saja di layanan beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Kemaren saya dapet beasiswa, tapi prosesnya lama dan ribet. Bahkan adminnya seperti yang acuh. Mohon untuk diperbaiki;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
terlambat mulu pencairan beasiswanya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Kurang diekspose aja kayaknya informasi beasiswanya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Informasi beasiswa yang di sebarkan agar lebih jelas dan jauh jauh hari, biar bisa paham dan mengikuti nya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
assalamualaikum wr wb, saya mendapat beasiswa opes, tapi di sistem nya tidak otomatis, mohon bantuannya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Semakin meningkatkan jumlah penerima beasiswa dan meningkatkan ketepatan penjaringan mahasiswa/i yang menerima beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Perlebar jalur beasiswa seperti beasiswa untuk anak anak sekitar kampus yang tidak mampu;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
beasiswa OPES tidak ada di sistem, mohon bantuannya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mungkin persyaratan ataupun informasi beasiswa kurang terbuka luas untuk mahasiswa apalagi yang kudet cam saya :));PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tambahkan lagi beasiswa nya agar kami mahasiswa lebih semangat lagi;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Kadang susah cari info beasiswa, bener bener harus blusukan biar dapet infonya. Ada info beasiswa A misalkan, tapi ga semua tau, cuma dikasih tau pribadi ke beberapa orang aja padahal mungkin ada juga yang butuh tapi ga dapet infonya. Ngeri juga kalo sampe beasiswanya salah sasaran;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Semoga beasiswa nya ditambah lebih banyak dan Lebih terbuka agar semua orang lebih tau dan berkompetisi mendapatkan beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Info beasiswanya suka terlambat untuk diinfokan dan ada beberapa info beasiswa yg tidak difloorkan kepada mahasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
apakah pemenang lomba2 tingkat nasional akan mendapat beasiswa, jika iya maka ini bisa dijadikan pemicu mahasiswa2 agar bisa ikut lomba, menjuarai nya dan memenangkan beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya mahasiswa yang semester 1 dan 2 nya mendapat beasiswa, namun di semester 3 dikarenakan ipk saya tidak memenuhi, jadinya saya tidak mendapat beasiswa di semester 4 nya, apakah ini di semester 5 nya saya bisa mendapat beasiswa lagi seperti semula? terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Informasi tentang beasiswa masih kurang terpublikasi ke mahasiswa khususnya lewat dosen wali;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
maaf saya mau lapor sudah 3 semester terakhir pencairan beasiswa saya terlalu mepet dengan masa registrasi mata kuliah, sehingga saya tidak bisa mengambil matkul yang saya inginkan;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya dari semester 1 sampe sekarang sudah smester 6 alhamdulillah mendapatkan ipk >3 terus, mengapa telyu tidak mengotomatiskan beasiswa kepada mhasiswa2 macam saya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kemarin saya ingin memproses berkas2 utk beasiswa ke LAA tetapi malah dipersulit disana nya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya yakin banyak mahsiswa2 yang lebih layak mendapatkan beasiswa daripada mereka, tolong lebih selektif lagi dalam pemberian beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
beasiswa OPES yg dari YPT selalu mepet di akhir2 cair nya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
maaf mengganggu, kenapa ya padhal saya sudah menyerahkan berkas2 utk beasiswa di awal semester ini, tapi pada saat akan memasuki semester selanjtnya, saya tetap bayar biaya bpp full;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
sebaiknya dalam menyeleksi beasiswa harus lebih teliti lagi, terutama dalam penyaringan mahasiswanya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
permisi, saya maba disini, tapi sudah hampir 1 semester kuliah d telyu, saya blm pernah mendengar info mengenai beasiswa selain jpu, apa memang tidak ada atau bagaimana ? Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mengapa info mengenain beasiswa yg semester kemarin terlambat, saya sudah membayar bpp info mengenai beasiswa baru muncul;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
sebaiknya lebih sering lagi diinfokan mengenai beasiswa, beasiswa darimana pun, yang penting ada informasinya.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
persyaratan beasiswa yg semester genap 2017/2018 ini saya rasa merepotkan sekali, mana belum tentu lolos juga;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
persyaratan beasiswa yg semester genap 2017/2018 ini saya rasa merepotkan sekali, mana belum tentu lolos juga;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
gimana kalau mahasiswa yg ipk >3.5 otomatis mendapat beasiswa full dan yg rentan antara 3 sampai 3.5 mendapat beasiswa 50% saja ? Apakah itu bisa diterapkan ?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
seharusnya ada akun ig telyu yg isinya tentang beasiswa2 bagi mahasiswanya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya lulusan smk telkom purwokerto, ya memang saya tidak bisa dibilang terlalu bagus dalam segi nilai, tapi apa saya bisa dapat beasiswa karena saya alumni smk tersebut ? Apakah ada seleksi nya tersendiri ?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mengapa tidak disediakan beasiswa bagi mahasiswa telyu yg rumahnya sekitar bandung;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
sebaiknya diadakan seleksi beasiswa bagi mereka yg ipk nya < 2.5 . Hal ini sebagai pemacu bagi mrk agar bisa dapat ipk lebih baik lagi;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
selamat siang, saya fery mahasiswa mbti internasional, ingin menyampaikan perihal beasiswa jpu yg 2 semester kemarin telat dalam pencairan nya, mepet dengan masa akhir regist matkul. Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
salam, saya mendapat beasiswa OPES, tetapi kenapa rincian biaya bpp saya tetap full? Mohon bantuannya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
selamat siang, kenapa ya saya dan teman saya padahal sama2 mendapat beasiswa yg sama, tetapi hari ini saat saya hendak melihat rincian biaya bpp saya, biaya bpp saya full tanpa ada potongan, sedangkan teman saya mendapat potongan;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
halo selamat siang, saya Nugie (110316541) pemegang beasiswa Best 3 dan IPK saya pun masih diatas 3.5 tetapi saya tdk mendapat % potongan di rincian bpp saya. Mohon bantunnya terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya sudah lolos seleksi dan dinyatakan berhak mendapat beasiswa, namun saya sudah membayar bpp semester ini, apa saya bisa ditarik kembari potongan bpp saya ?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kemarin saya merasa kurang keadilan, padhal saya sudah sesuai dengan persyaratan yg diberikan, tetapi mengapa saya tidak lolos seleksi beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
selamat siang, maaf sebelumnya saya Nugie Prasetyo (112983713) dari S1 Teknik Komputer ingin menyampaikan bahwa utk pembayaran bpp semester besok saya harus membayar full padahal saya pemegang beasiswa JPU, dan ipk saya pun diatas 3, mohon bantuannya, terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya Basofi (112376131) dari S1 Teknik Elektro, saya pemegang beasiswa Gubernur Jabar, tetapi selalu tidk otomatis terinput oleh sistem, mohon bantuannya.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
informasi beasiswa harusnya bisa disebar, contohnya ke pihak dosen2 wali agar nantinya bisa di teruskan ke mahasiswanya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mengapa tidak disediakan beasiswa bagi mereka yg (maaf) keadaan yatim?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya pemegang beasiswa Best 3, tapi jika suatu semester ipk saya anjlok, lalu di semester selanjutnya ipk saya > 3 lagi, apakah saya tetap dapat beasiswa dan tidak kehilangan beasiswanya ? Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
apakah telyu menyediakan beasiswa bagi mereka yg ortunya bekerja di instansi2 telkom/telkomsel?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tolong kepada pihak telyu, pencairan beasiswa JPU jang telat terus, terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tolong bila ada info mengenai beasiswa jgn mepet atau jangan setelah masa pembayaran bpp selesai, terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tolong ditambah kuota penerima beasiswa, kemarin saya mau mengumpulkan berkas2 ke LAA tapi ditolak oleh LAA karena sudah penuh kuota nya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
selamat siang, hanya memberitahu bahwa 2 semester kemarin saya sebagai pemegang beasiswa Best 3 tidak terinput secara otomatis oleh sistem, mohon diperbaiki;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
syarat yg diberikan untuk beasiswa kadang terlalu merepotkan, dan itu pun belum tentu lolos, kadang karena kurang 1 syarat bisa menyebabkan tdk lolos;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
seharusnya bagi pemenang2 lomba baik lomba akademik maupun non akademik itu otomatis mendapat beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
sulitnya mencari informasi beasiswa, padahal beasiswa merupakan pemicu mahasiswa agar bisa berprestasi;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
lagi - lagi semester ini pencairan beasiswa JPU saya telat, hal ini membuat saya harus menunggu sampe akhir2 baru bisa regist mata kuliah;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
jika ipk saya < 3.25  beasiswa JPU maka saya hanya mendapat potongan 50%, tapi jika ipk saya d bawah dari itu, apa status beasiswa JPU saya lepas atau tidak ? Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Saya Ryan Abdurohman, NIM 
 1301191171, saya penerima beasiswa JPU 
 jalur fojb mau bertanya kenapa status 
 beasiswa saya tidak muncul di igracias? 
 Apa saya harus ttp bayar 9,15jt? Padahal 
 ips saya 4.0?
 Mohon bantuannya";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Assalamualaikum, Saya Mahasiswa 
 Telkom jalur JPU beasiswa Unggulan. IP 
 semester 1 saya sudah keluar dengan 
 nilai 3.9. Bagaimana urusan untuk 
 pembayaran BPP semester 2 
 selanjutnya? Apakah nanti pembayaran 
 BPP Mahasiswa berstatus JPU Beasiswa 
 Unggulan akan langsung otomatis Lunas 
 atau ada ""ngurus-ngurus""nya lagi? 
 Terimakasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Assalamualaikum ,saya jurusan d3 teknik telekomunikasi , ingin menyampaikan komplen untuk pembayaran regitrasi semester ganjil TA 2018/2019 menunjukkan nominal yang salah. NIM saya 6705160009 Saya pemegang beasiswa The Best 3 dan ip semester terakhir ini masih di atas 3.5.   Berikut ini saya cantum kan bukti yang mungkin dapat membantu. Terima kasih atas perhatian dan mohon bantuan .;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi, ;Saya mendapatkan beasiswa prestasi dan sudah memberikan berkas yang di perintahkan oleh Kemahasiswaaan Tel-U di Line, namun saat saya ingin membayar mengapa yang di potong malah BPP semester lalu ya, semester lalu pun saya membayar full karena tidak ada potongan.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Saya Andika Tegar Setiawan penerima beasiswa internal JPPAU ingin melaporkan sekaligus komplain berkaitan dengan beasiswa yang saya terima. Sesuai dengan perjanjian sebelumnya, jika IP semester saya memenuhi syarat dan ketentuan saya akan mendapatkan potongan BPP, IP semester yang saya peroleh 3.53, sedangkan pada sistem igracias jumlah BPP masih terhitung jumlah BPP normal, dan ini tidak sesuai dengan perjanjian sebelumnya dimana jika pada batas BPP tertentu saya akan memperoleh potongan BPP. Dikarenakan jumlah BPP belum merupakan hasil potongan saya belum bisa melakukan pembayaran dan registrasi pun terhambat. Saya mohon untuk segera memproses dan menginformasikan berapa BPP yang harus saya bayarkan demi kelancaran saya dalam registrasi di semester ini.
Terimakasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
" Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.42 tapi Beasiswa Nol.
 ;
Terima kasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Sejahterakan mahasiswa yg berdomisil kabupaten bandung, khususnya dalam pengelolaan beasiswa agar mahasiswa yg berdomisil kabupaten bandung lebih mudah untuk mendapatkan beasiswa tersebut;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Sediakan beasiswa lebih banyak lagi, dan untuk yg ip nya rendah pun bisa dapat seperti memakai prestasi olahraga (non akademik) untuk mendapatkan beasiswa tersebut. Terima kasih.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Masukan dalam meningkatkan kesejahteraan mahasiswa di tel-u, agar informasi beasiswa disebar luaskan lagi;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
